Instance,Stations(m),RankInBestRun,Fitness,Cycle,StationIndex,StationLoad,StationUtilization(Load/Cycle),TasksSequence
LUTZ3,12,1,0.007246,138.0,1,138,1.0000,30 1 2 3 4 6 5 7 11 8
LUTZ3,12,1,0.007246,138.0,2,137,0.9928,9 10 12 13 14 16 15
LUTZ3,12,1,0.007246,138.0,3,136,0.9855,17 18 20 19 22 23 24 21
LUTZ3,12,1,0.007246,138.0,4,138,1.0000,28 54 55
LUTZ3,12,1,0.007246,138.0,5,138,1.0000,25 29 31 26 56 57 63
LUTZ3,12,1,0.007246,138.0,6,137,0.9928,27 32 58 65 59 33 34 64 60
LUTZ3,12,1,0.007246,138.0,7,137,0.9928,35 36 37 38
LUTZ3,12,1,0.007246,138.0,8,138,1.0000,66 62 39 41 42 40 44 43 45 46 47
LUTZ3,12,1,0.007246,138.0,9,138,1.0000,49 48 50 51 52 53 61 70
LUTZ3,12,1,0.007246,138.0,10,133,0.9638,67 68 71 73 74 76 75 69 72
LUTZ3,12,1,0.007246,138.0,11,138,1.0000,77 78 79 80 81 82 83
LUTZ3,12,1,0.007246,138.0,12,136,0.9855,84 85 86 87 88 89
LUTZ3,12,2,0.007246,138.0,1,138,1.0000,30 1 2 3 4 5 6 8 11 7
LUTZ3,12,2,0.007246,138.0,2,137,0.9928,10 12 9 13 14 16 15
LUTZ3,12,2,0.007246,138.0,3,136,0.9855,17 18 20 19 22 21 23 24
LUTZ3,12,2,0.007246,138.0,4,138,1.0000,28 54 55
LUTZ3,12,2,0.007246,138.0,5,138,1.0000,25 26 29 31 56 57 63
LUTZ3,12,2,0.007246,138.0,6,138,1.0000,32 27 33 34 60 66 58 65 64
LUTZ3,12,2,0.007246,138.0,7,137,0.9928,35 37 36 38
LUTZ3,12,2,0.007246,138.0,8,137,0.9928,39 41 42 43 40 44 45 46 47 48 59
LUTZ3,12,2,0.007246,138.0,9,134,0.9710,49 50 51 52 53 68 70 69
LUTZ3,12,2,0.007246,138.0,10,137,0.9928,71 61 62 67 73 74 76 72 75
LUTZ3,12,2,0.007246,138.0,11,138,1.0000,80 77 78 79 81 82 83
LUTZ3,12,2,0.007246,138.0,12,136,0.9855,84 85 86 87 88 89
LUTZ3,12,3,0.007246,138.0,1,138,1.0000,1 30 2 3 4 6 8 7 5 11
LUTZ3,12,3,0.007246,138.0,2,137,0.9928,10 12 9 13 14 16 15
LUTZ3,12,3,0.007246,138.0,3,136,0.9855,17 18 19 22 20 21 23 24
LUTZ3,12,3,0.007246,138.0,4,138,1.0000,28 54 55
LUTZ3,12,3,0.007246,138.0,5,138,1.0000,25 29 26 31 56 57 63
LUTZ3,12,3,0.007246,138.0,6,136,0.9855,32 27 33 34 35 60
LUTZ3,12,3,0.007246,138.0,7,138,1.0000,37 36 38 39 43
LUTZ3,12,3,0.007246,138.0,8,135,0.9783,45 40 44 41 46 47 49 50 48
LUTZ3,12,3,0.007246,138.0,9,138,1.0000,51 42 52 53 70 68 69 71 58 64 59
LUTZ3,12,3,0.007246,138.0,10,136,0.9855,65 62 61 66 67 73 74 75 76 72
LUTZ3,12,3,0.007246,138.0,11,138,1.0000,77 80 78 79 81 82 83
LUTZ3,12,3,0.007246,138.0,12,136,0.9855,84 85 86 87 89 88
LUTZ3,12,4,0.007246,138.0,1,138,1.0000,30 1 2 3 4 6 11 5 7 8
LUTZ3,12,4,0.007246,138.0,2,137,0.9928,10 12 9 13 14 16 15
LUTZ3,12,4,0.007246,138.0,3,136,0.9855,17 18 19 20 22 21 23 24
LUTZ3,12,4,0.007246,138.0,4,138,1.0000,28 54 55
LUTZ3,12,4,0.007246,138.0,5,138,1.0000,25 26 29 31 56 57 63
LUTZ3,12,4,0.007246,138.0,6,138,1.0000,32 27 60 66 58 65 33 34 64
LUTZ3,12,4,0.007246,138.0,7,137,0.9928,35 37 36 38
LUTZ3,12,4,0.007246,138.0,8,137,0.9928,39 42 43 40 44 45 46 47 48 41 59
LUTZ3,12,4,0.007246,138.0,9,134,0.9710,49 50 51 52 53 70 68 69
LUTZ3,12,4,0.007246,138.0,10,137,0.9928,71 61 62 67 73 74 76 72 75
LUTZ3,12,4,0.007246,138.0,11,138,1.0000,80 77 78 79 81 82 83
LUTZ3,12,4,0.007246,138.0,12,136,0.9855,85 84 86 87 89 88
LUTZ3,12,5,0.007246,138.0,1,138,1.0000,30 1 2 3 4 7 5 6 11 8
LUTZ3,12,5,0.007246,138.0,2,137,0.9928,12 9 13 10 14 16 15
LUTZ3,12,5,0.007246,138.0,3,136,0.9855,17 18 20 21 19 22 23 24
LUTZ3,12,5,0.007246,138.0,4,138,1.0000,28 54 55
LUTZ3,12,5,0.007246,138.0,5,138,1.0000,25 29 26 31 56 57 63
LUTZ3,12,5,0.007246,138.0,6,136,0.9855,27 32 33 34 35 60
LUTZ3,12,5,0.007246,138.0,7,138,1.0000,36 37 38 39 43
LUTZ3,12,5,0.007246,138.0,8,136,0.9855,45 42 40 44 41 46 47 49 50 59
LUTZ3,12,5,0.007246,138.0,9,138,1.0000,48 58 51 52 53 69 70 68 71 62
LUTZ3,12,5,0.007246,138.0,10,135,0.9783,65 61 66 64 67 73 74 75 76 72
LUTZ3,12,5,0.007246,138.0,11,138,1.0000,77 78 79 80 81 82 83
LUTZ3,12,5,0.007246,138.0,12,136,0.9855,84 85 86 87 89 88
LUTZ3,12,6,0.007246,138.0,1,138,1.0000,30 1 2 3 4 5 10 9 6
LUTZ3,12,6,0.007246,138.0,2,137,0.9928,11 7 12 8 13 14 16 15
LUTZ3,12,6,0.007246,138.0,3,136,0.9855,17 18 20 21 19 22 23 24
LUTZ3,12,6,0.007246,138.0,4,138,1.0000,28 54 55
LUTZ3,12,6,0.007246,138.0,5,138,1.0000,25 29 31 27 48
LUTZ3,12,6,0.007246,138.0,6,137,0.9928,32 33 34 35 26
LUTZ3,12,6,0.007246,138.0,7,138,1.0000,36 37 38 39 43
LUTZ3,12,6,0.007246,138.0,8,136,0.9855,45 46 47 42 40 44 41 49 50 56 57 63
LUTZ3,12,6,0.007246,138.0,9,137,0.9928,51 52 53 69 70 71 61 65 68 72
LUTZ3,12,6,0.007246,138.0,10,135,0.9783,64 62 66 58 60 59 67 73 74 75 76
LUTZ3,12,6,0.007246,138.0,11,138,1.0000,77 80 78 79 81 82 83
LUTZ3,12,6,0.007246,138.0,12,136,0.9855,85 84 86 87 88 89
LUTZ3,12,7,0.007246,138.0,1,138,1.0000,30 1 2 3 4 7 5 10 6
LUTZ3,12,7,0.007246,138.0,2,137,0.9928,11 12 9 13 14 15 17 8
LUTZ3,12,7,0.007246,138.0,3,136,0.9855,18 20 21 19 22 23 24 16
LUTZ3,12,7,0.007246,138.0,4,138,1.0000,28 54 55
LUTZ3,12,7,0.007246,138.0,5,138,1.0000,25 29 31 26 56 57 63
LUTZ3,12,7,0.007246,138.0,6,136,0.9855,27 32 33 34 35 60
LUTZ3,12,7,0.007246,138.0,7,138,1.0000,36 37 38 39 43
LUTZ3,12,7,0.007246,138.0,8,136,0.9855,42 40 44 41 45 46 47 49 50 59
LUTZ3,12,7,0.007246,138.0,9,138,1.0000,51 48 52 53 69 70 68 71 58 62
LUTZ3,12,7,0.007246,138.0,10,135,0.9783,65 61 66 64 67 73 74 75 76 72
LUTZ3,12,7,0.007246,138.0,11,138,1.0000,77 78 79 80 81 82 83
LUTZ3,12,7,0.007246,138.0,12,136,0.9855,84 85 86 87 89 88
LUTZ3,12,8,0.007246,138.0,1,138,1.0000,30 1 2 3 4 6 11 5 7 8
LUTZ3,12,8,0.007246,138.0,2,137,0.9928,10 12 9 13 14 16 15
LUTZ3,12,8,0.007246,138.0,3,136,0.9855,17 18 19 20 22 21 23 24
LUTZ3,12,8,0.007246,138.0,4,138,1.0000,28 54 55
LUTZ3,12,8,0.007246,138.0,5,138,1.0000,25 26 29 31 56 57 63
LUTZ3,12,8,0.007246,138.0,6,138,1.0000,32 27 60 66 58 65 33 34 64
LUTZ3,12,8,0.007246,138.0,7,137,0.9928,35 37 36 38
LUTZ3,12,8,0.007246,138.0,8,137,0.9928,39 42 43 40 44 45 46 47 48 41 59
LUTZ3,12,8,0.007246,138.0,9,134,0.9710,49 50 51 52 53 68 70 69
LUTZ3,12,8,0.007246,138.0,10,137,0.9928,71 61 62 67 73 74 76 72 75
LUTZ3,12,8,0.007246,138.0,11,138,1.0000,80 77 78 79 81 82 83
LUTZ3,12,8,0.007246,138.0,12,136,0.9855,85 84 86 87 89 88
LUTZ3,12,9,0.007246,138.0,1,138,1.0000,30 1 2 3 4 6 11 5 7 8
LUTZ3,12,9,0.007246,138.0,2,137,0.9928,10 12 9 13 14 16 15
LUTZ3,12,9,0.007246,138.0,3,136,0.9855,17 18 19 20 22 21 23 24
LUTZ3,12,9,0.007246,138.0,4,138,1.0000,28 54 55
LUTZ3,12,9,0.007246,138.0,5,138,1.0000,25 26 29 31 56 57 63
